student_id,sleep_hours,stress_level,mental_health_rating,exercise_frequency,social_activity,exam_score,health_score,health_category
77426,8.2,3.7,9.4,5,3,91,0.74,High
77427,5.8,7.0,5.0,6,2,100,0.41,Medium
77428,5.7,5.3,5.3,7,0,83,0.48,Medium
77429,8.0,6.9,4.4,0,3,92,0.32,Low
77430,5.7,1.3,8.2,4,2,82,0.65,Medium
77431,7.9,4.0,6.3,4,1,98,0.56,Medium
77432,8.1,1.8,6.4,2,4,95,0.61,Medium
77433,6.1,6.5,9.2,3,0,94,0.51,Medium
77434,6.2,4.3,4.1,7,3,92,0.5,Medium
77435,6.5,9.0,5.5,0,3,98,0.26,Low
77436,6.3,4.7,5.1,0,3,82,0.36,Medium
77437,8.1,8.7,4.6,3,0,93,0.33,Medium
77438,7.7,5.4,4.9,4,5,63,0.49,Medium
77439,6.3,1.0,5.7,6,4,76,0.64,Medium
77440,6.3,5.5,3.9,0,1,69,0.27,Low
77441,8.2,5.6,4.6,4,4,89,0.48,Medium
77442,4.7,3.8,9.2,2,2,62,0.54,Medium
77443,8.4,6.3,8.2,5,5,75,0.64,Medium
77444,5.7,3.7,7.8,5,4,84,0.6,Medium
77445,4.4,3.3,8.9,0,0,83,0.47,Medium
77446,7.9,4.4,5.1,0,3,87,0.42,Medium
77447,6.8,5.5,7.4,7,2,100,0.6,Medium
77448,8.1,5.8,4.4,3,0,84,0.41,Medium
77449,7.7,7.4,6.4,0,2,67,0.37,Medium
77450,8.5,6.1,4.5,4,5,100,0.48,Medium
77451,6.3,5.7,9.2,1,0,100,0.5,Medium
77452,5.0,4.5,7.7,1,2,69,0.44,Medium
77453,9.1,2.6,8.6,1,5,91,0.69,High
77454,7.3,7.5,7.6,2,1,64,0.45,Medium
77455,9.3,4.7,4.5,6,4,99,0.58,Medium
77456,7.4,4.6,7.4,3,0,100,0.54,Medium
77457,5.8,6.0,7.1,0,1,97,0.37,Medium
77458,8.4,1.6,5.3,5,4,100,0.65,Medium
77459,5.9,5.5,6.8,0,0,100,0.37,Medium
77460,4.0,3.2,6.8,5,3,83,0.52,Medium
77461,5.3,5.0,6.5,5,4,71,0.5,Medium
77462,8.6,5.5,10.0,5,4,98,0.73,High
77463,8.0,8.7,2.5,6,0,96,0.32,Low
77464,7.8,5.1,5.3,3,3,100,0.48,Medium
77465,6.9,5.0,9.2,0,2,100,0.53,Medium
77466,8.7,5.6,9.0,1,0,89,0.57,Medium
77467,8.0,3.9,4.4,1,3,88,0.43,Medium
77468,10.9,5.0,10.0,5,1,100,0.8,High
77469,9.5,4.8,7.8,1,2,97,0.58,Medium
77470,5.7,3.5,3.9,3,3,97,0.4,Medium
77471,7.5,4.7,5.3,6,4,83,0.56,Medium
77472,6.3,6.5,5.6,6,0,69,0.45,Medium
77473,5.3,4.3,7.7,7,1,69,0.59,Medium
77474,5.3,4.6,6.3,7,1,94,0.53,Medium
77475,7.5,3.9,7.5,3,3,78,0.59,Medium
77476,7.2,7.5,6.6,6,2,79,0.51,Medium
77477,7.0,4.7,5.2,4,1,95,0.47,Medium
77478,7.3,6.1,8.1,4,3,100,0.57,Medium
77479,7.2,3.8,7.4,7,5,95,0.69,High
77480,9.4,7.3,5.8,6,1,67,0.54,Medium
77481,7.4,8.5,10.0,6,3,66,0.63,Medium
77482,6.7,3.3,3.3,5,4,87,0.47,Medium
77483,12.0,4.9,10.0,4,5,100,0.84,High
77484,7.0,6.8,6.2,1,0,92,0.37,Medium
77485,7.0,5.2,2.8,6,0,80,0.4,Medium
77486,6.4,6.5,9.9,0,3,92,0.5,Medium
77487,7.7,5.1,9.9,2,5,100,0.65,Medium
77488,5.9,2.1,7.5,0,0,97,0.49,Medium
77489,6.5,7.2,7.2,6,4,100,0.53,Medium
77490,6.8,3.7,6.3,4,1,100,0.53,Medium
77491,6.4,2.3,9.8,5,0,94,0.71,High
77492,5.5,5.2,7.5,5,5,81,0.55,Medium
77493,8.4,4.3,8.5,1,2,81,0.59,Medium
77494,4.0,7.9,5.2,7,0,100,0.34,Medium
77495,8.8,2.9,7.4,0,3,100,0.58,Medium
77496,5.2,1.0,8.6,3,0,100,0.61,Medium
77497,4.0,6.7,6.9,2,4,57,0.36,Medium
77498,7.6,3.5,7.4,0,4,67,0.53,Medium
77499,4.6,3.3,10.0,7,1,100,0.69,High
77500,5.7,5.5,9.9,0,5,97,0.53,Medium
77501,7.7,4.7,7.3,5,2,100,0.6,Medium
77502,6.9,6.5,7.4,0,1,85,0.4,Medium
77503,7.6,4.6,7.0,3,2,98,0.54,Medium
77504,7.7,6.8,7.2,6,1,100,0.56,Medium
77505,6.8,1.0,7.1,0,2,90,0.55,Medium
77506,8.2,7.4,7.6,2,5,95,0.51,Medium
77507,9.9,2.5,6.2,6,2,96,0.71,High
77508,6.3,7.5,3.9,1,3,69,0.26,Low
77509,6.1,10.0,6.1,2,1,69,0.28,Low
77510,6.3,3.8,6.3,0,2,96,0.42,Medium
77511,6.7,8.6,6.4,0,0,88,0.29,Low
77512,7.3,6.3,6.9,7,2,87,0.58,Medium
77513,5.8,4.6,8.7,2,0,78,0.51,Medium
77514,7.9,5.2,4.2,0,0,100,0.34,Medium
77515,6.0,8.1,6.8,4,3,74,0.42,Medium
77516,5.4,1.8,10.0,0,3,100,0.61,Medium
77517,7.8,1.0,4.2,3,2,100,0.54,Medium
77518,5.3,6.0,7.7,7,1,89,0.55,Medium
77519,6.7,5.9,10.0,2,1,100,0.57,Medium
77520,7.4,9.2,8.1,3,5,89,0.48,Medium
77521,5.7,5.9,5.9,1,2,70,0.36,Medium
77522,9.5,3.9,7.2,1,2,95,0.58,Medium
77523,9.1,6.1,8.0,5,4,94,0.65,Medium
77524,7.5,4.9,4.3,3,5,98,0.45,Medium
77525,8.1,6.8,7.2,0,1,78,0.43,Medium
77526,4.5,3.4,7.4,1,1,88,0.44,Medium
77527,5.9,3.0,7.3,1,4,59,0.51,Medium
77528,8.8,8.8,7.4,1,4,100,0.45,Medium
77529,7.8,3.6,5.3,1,2,100,0.46,Medium
77530,9.6,6.6,10.0,5,1,95,0.71,High
77531,7.7,7.0,4.6,5,1,69,0.42,Medium
77532,4.3,3.9,5.6,5,4,99,0.47,Medium
77533,10.3,7.9,4.8,3,1,91,0.44,Medium
77534,9.4,5.7,9.2,1,4,89,0.63,Medium
77535,5.0,1.7,6.8,5,0,100,0.57,Medium
77536,4.0,4.1,5.8,0,4,70,0.34,Medium
77537,6.5,3.0,5.5,2,2,99,0.47,Medium
77538,7.4,6.2,8.0,7,0,70,0.61,Medium
77539,6.9,2.4,8.8,2,1,81,0.62,Medium
77540,8.1,5.3,8.9,6,4,86,0.7,High
77541,7.4,8.2,7.2,2,3,89,0.43,Medium
77542,7.6,6.0,4.2,4,3,98,0.42,Medium
77543,8.8,5.9,6.0,0,1,100,0.43,Medium
77544,7.6,3.3,7.7,4,2,74,0.63,Medium
77545,7.6,8.3,8.8,4,4,89,0.55,Medium
77546,9.1,5.1,2.7,2,3,99,0.39,Medium
77547,6.0,3.1,4.5,5,0,99,0.47,Medium
77548,8.7,7.5,5.9,4,4,95,0.49,Medium
77549,5.6,8.2,1.1,0,3,88,0.08,Low
77550,8.3,1.0,5.1,2,5,100,0.59,Medium
77551,8.5,4.5,10.0,7,1,89,0.78,High
77552,11.0,5.8,6.9,7,5,100,0.73,High
77553,6.4,7.3,10.0,0,0,83,0.46,Medium
77554,7.1,6.3,7.7,5,3,65,0.56,Medium
77555,9.5,4.7,5.2,4,2,93,0.55,Medium
77556,8.8,4.5,6.1,4,3,89,0.58,Medium
77557,5.8,4.6,8.4,6,3,90,0.62,Medium
77558,5.9,4.5,7.7,3,5,95,0.54,Medium
77559,4.0,7.6,4.0,3,1,92,0.22,Low
77560,7.7,3.7,9.2,5,0,79,0.69,High
77561,7.6,4.2,5.0,0,2,98,0.4,Medium
77562,6.8,9.2,7.0,4,0,67,0.4,Medium
77563,4.0,2.6,6.1,7,4,94,0.56,Medium
77564,6.9,6.9,7.7,6,4,95,0.57,Medium
77565,8.4,7.2,4.7,0,1,74,0.33,Low
77566,5.6,5.9,5.6,0,3,84,0.32,Low
77567,11.0,4.5,4.3,7,2,92,0.64,Medium
77568,6.7,5.2,6.3,4,3,90,0.5,Medium
77569,5.6,7.6,4.3,2,3,64,0.27,Low
77570,8.6,2.7,4.1,7,5,100,0.63,Medium
77571,6.8,8.7,6.0,6,5,100,0.46,Medium
77572,7.1,5.6,4.7,4,0,98,0.42,Medium
77573,7.3,6.5,7.6,2,1,100,0.47,Medium
77574,7.9,5.3,9.7,5,4,93,0.7,High
77575,7.5,10.0,6.6,4,0,93,0.38,Medium
77576,6.6,1.6,8.2,1,5,72,0.62,Medium
77577,8.4,8.3,5.8,5,5,97,0.49,Medium
77578,7.8,3.9,10.0,0,0,90,0.6,Medium
77579,4.2,5.4,5.3,0,5,87,0.3,Low
77580,7.7,7.5,2.9,0,4,80,0.25,Low
77581,4.0,5.0,7.4,0,0,96,0.35,Medium
77582,5.2,3.1,7.2,2,3,84,0.5,Medium
77583,8.6,4.5,4.4,4,2,98,0.5,Medium
77584,6.4,2.9,7.7,2,2,98,0.56,Medium
77585,5.3,5.0,5.5,5,1,76,0.44,Medium
77586,5.0,4.9,6.2,6,5,97,0.52,Medium
77587,7.5,7.1,7.8,2,5,98,0.5,Medium
77588,7.0,5.5,7.0,0,1,67,0.42,Medium
77589,5.3,3.5,7.4,4,0,100,0.52,Medium
77590,7.2,6.1,8.2,3,3,81,0.54,Medium
77591,8.5,5.9,10.0,0,3,100,0.59,Medium
77592,6.1,5.4,7.1,5,1,86,0.52,Medium
77593,4.9,5.7,7.2,7,2,88,0.53,Medium
77594,6.2,8.3,2.7,4,3,96,0.26,Low
77595,8.5,2.7,4.9,0,5,100,0.49,Medium
77596,7.1,5.3,7.5,1,1,100,0.47,Medium
77597,8.5,5.6,7.1,1,5,98,0.52,Medium
77598,7.8,3.1,6.2,3,3,83,0.57,Medium
77599,8.9,6.3,5.4,4,5,81,0.52,Medium
77600,5.3,4.2,10.0,4,3,82,0.63,Medium
77601,5.2,2.0,5.3,6,1,100,0.54,Medium
77602,11.3,5.9,6.8,1,3,100,0.58,Medium
77603,8.4,6.4,9.4,0,1,67,0.53,Medium
77604,5.3,5.3,6.3,5,5,91,0.49,Medium
77605,6.4,2.9,3.7,0,5,100,0.37,Medium
77606,8.6,4.0,8.1,0,0,76,0.55,Medium
77607,7.5,4.2,9.4,3,5,69,0.67,High
77608,8.8,5.4,7.1,4,1,94,0.58,Medium
77609,4.7,7.8,8.9,4,1,100,0.45,Medium
77610,8.5,7.2,8.1,1,0,76,0.48,Medium
77611,8.1,5.5,9.1,6,4,70,0.71,High
77612,5.2,5.5,9.0,3,5,95,0.55,Medium
77613,6.7,5.7,8.5,5,0,93,0.58,Medium
77614,5.6,4.3,3.8,5,5,98,0.43,Medium
77615,8.0,4.8,9.9,3,2,82,0.67,Medium
77616,5.0,5.0,8.2,2,3,77,0.48,Medium
77617,6.5,4.6,10.0,2,2,81,0.6,Medium
77618,4.2,2.3,7.6,2,3,71,0.51,Medium
77619,10.5,1.0,7.0,0,2,100,0.66,Medium
77620,5.6,6.5,6.9,6,3,100,0.5,Medium
77621,8.4,1.9,7.9,6,4,90,0.77,High
77622,9.0,3.4,6.4,1,1,95,0.54,Medium
77623,9.1,5.1,8.3,5,0,100,0.66,Medium
77624,10.5,8.8,5.9,4,1,69,0.49,Medium
77625,5.1,7.7,1.6,3,2,85,0.16,Low
77626,7.1,3.0,3.7,6,3,90,0.52,Medium
77627,6.6,7.2,1.0,3,4,82,0.22,Low
77628,5.9,3.4,7.7,0,4,97,0.49,Medium
77629,8.9,2.8,6.2,7,4,99,0.71,High
77630,7.9,6.8,6.7,4,0,93,0.49,Medium
77631,5.3,9.3,7.8,0,3,97,0.31,Low
77632,4.0,5.0,6.0,4,1,87,0.39,Medium
77633,4.3,8.9,7.8,5,1,88,0.39,Medium
77634,7.4,6.1,4.3,1,3,92,0.35,Medium
77635,6.8,8.3,4.9,7,4,94,0.44,Medium
77636,9.4,6.2,3.8,7,3,92,0.53,Medium
77637,4.4,5.3,8.7,2,0,90,0.45,Medium
77638,6.4,6.8,6.3,7,4,87,0.53,Medium
77639,7.1,3.7,5.7,2,3,90,0.48,Medium
77640,5.5,6.8,7.6,0,4,36,0.38,Medium
77641,7.2,6.0,8.0,7,5,99,0.65,Medium
77642,6.2,7.6,7.6,3,3,70,0.45,Medium
77643,4.7,6.5,9.5,0,3,63,0.43,Medium
77644,7.7,1.6,10.0,2,4,98,0.74,High
77645,8.0,2.1,6.7,2,5,96,0.61,Medium
77646,6.3,3.5,9.5,1,4,91,0.6,Medium
77647,7.7,1.8,7.8,5,0,94,0.69,High
77648,6.1,2.6,8.0,1,1,81,0.54,Medium
77649,6.8,2.9,7.1,3,4,74,0.59,Medium
77650,7.2,9.7,5.8,2,4,96,0.33,Low
77651,9.1,4.7,9.2,6,3,82,0.76,High
77652,6.4,4.9,7.7,4,2,82,0.55,Medium
77653,8.3,3.7,8.3,6,5,93,0.74,High
77654,8.0,6.3,8.5,6,4,95,0.66,Medium
77655,6.1,3.7,5.3,3,4,86,0.47,Medium
77656,6.7,4.9,7.5,5,5,66,0.6,Medium
77657,6.9,3.7,6.2,4,5,97,0.56,Medium
77658,6.5,5.6,5.9,2,1,93,0.4,Medium
77659,7.0,2.8,8.8,7,5,100,0.77,High
77660,5.3,4.4,6.1,4,3,93,0.47,Medium
77661,7.1,5.0,5.1,6,1,100,0.5,Medium
77662,8.3,5.3,7.0,5,0,63,0.58,Medium
77663,7.3,4.5,8.1,4,5,96,0.63,Medium
77664,6.1,4.5,5.6,3,2,95,0.44,Medium
77665,8.9,6.5,8.2,5,4,100,0.64,Medium
77666,6.9,10.0,5.5,7,1,97,0.4,Medium
77667,9.1,3.5,5.0,0,1,92,0.46,Medium
77668,9.3,2.3,6.8,1,4,100,0.62,Medium
77669,8.4,4.6,8.9,5,2,88,0.69,High
77670,6.3,7.0,4.6,4,4,83,0.38,Medium
77671,6.8,3.7,5.1,6,1,93,0.53,Medium
77672,6.3,4.8,10.0,3,3,96,0.62,Medium
77673,6.6,2.6,7.1,4,2,68,0.6,Medium
77674,6.6,7.9,9.8,7,2,100,0.63,Medium
77675,4.1,4.5,7.4,5,1,89,0.49,Medium
77676,7.7,3.9,6.0,0,2,73,0.45,Medium
77677,5.0,7.5,7.4,6,4,65,0.48,Medium
77678,7.1,3.3,8.8,4,0,64,0.64,Medium
77679,6.0,6.7,6.3,2,0,89,0.37,Medium
77680,8.7,3.8,6.0,5,2,98,0.61,Medium
77681,8.7,4.1,6.9,1,0,80,0.52,Medium
77682,7.5,3.4,6.7,6,5,82,0.66,Medium
77683,7.3,5.2,5.8,2,1,98,0.44,Medium
77684,6.3,6.4,6.6,3,4,97,0.45,Medium
77685,7.8,4.7,6.2,3,0,96,0.5,Medium
77686,8.3,7.4,6.2,6,2,96,0.53,Medium
77687,6.0,8.3,4.3,2,1,90,0.25,Low
77688,6.3,6.8,7.9,3,0,98,0.46,Medium
77689,8.2,4.4,7.6,7,1,100,0.68,High
77690,9.2,7.5,5.1,6,1,96,0.5,Medium
77691,6.5,4.0,5.1,5,1,95,0.49,Medium
77692,5.8,7.3,5.1,7,4,92,0.45,Medium
77693,5.3,5.5,6.0,3,0,82,0.39,Medium
77694,6.6,2.9,6.9,1,0,97,0.49,Medium
77695,6.5,2.5,8.4,6,1,100,0.69,High
77696,8.4,5.8,6.5,1,4,78,0.48,Medium
77697,6.8,7.9,6.5,2,0,77,0.37,Medium
77698,9.6,3.2,5.5,2,1,100,0.55,Medium
77699,6.3,6.1,6.4,4,2,94,0.46,Medium
77700,7.2,4.6,4.9,4,0,97,0.46,Medium
77701,9.2,7.9,4.7,1,1,87,0.36,Medium
77702,7.1,7.4,5.6,6,1,96,0.46,Medium
77703,6.4,3.3,10.0,3,5,100,0.68,High
77704,9.7,5.4,8.2,6,4,92,0.72,High
77705,4.1,5.6,8.8,3,2,100,0.48,Medium
77706,5.3,7.3,6.8,5,2,59,0.43,Medium
77707,9.0,6.3,5.4,4,5,100,0.52,Medium
77708,6.8,5.4,7.5,7,5,100,0.63,Medium
77709,7.6,4.8,9.1,2,3,98,0.61,Medium
77710,7.8,2.7,8.7,6,3,95,0.75,High
77711,5.9,7.5,7.9,1,3,79,0.4,Medium
77712,9.1,5.6,6.9,4,5,100,0.61,Medium
77713,7.2,7.7,8.0,1,1,73,0.43,Medium
77714,6.0,2.2,8.1,5,0,100,0.63,Medium
77715,8.2,6.1,9.6,0,5,79,0.58,Medium
77716,5.4,5.7,6.0,4,4,88,0.44,Medium
77717,8.3,5.9,9.2,5,5,100,0.69,High
77718,7.8,4.4,4.7,3,1,87,0.46,Medium
77719,8.3,2.9,5.3,3,5,100,0.57,Medium
77720,8.8,3.1,6.4,7,4,81,0.71,High
77721,8.9,4.5,4.9,1,3,100,0.46,Medium
77722,7.8,4.7,4.1,0,3,100,0.37,Medium
77723,6.9,4.1,7.4,7,3,100,0.65,Medium
77724,4.9,3.9,5.1,1,3,66,0.36,Medium
77725,7.9,9.0,8.2,6,2,96,0.55,Medium
77726,6.5,2.8,4.1,4,3,100,0.47,Medium
77727,8.9,4.7,8.8,3,3,91,0.66,Medium
77728,6.7,6.6,7.9,7,1,100,0.58,Medium
77729,6.6,1.0,6.3,3,4,79,0.6,Medium
77730,7.4,4.0,6.2,5,5,69,0.59,Medium
77731,6.0,6.3,7.3,3,0,84,0.44,Medium
77732,4.0,7.6,2.7,6,4,71,0.26,Low
77733,6.1,6.5,8.8,7,2,94,0.61,Medium
77734,6.0,6.6,10.0,2,0,61,0.52,Medium
77735,9.0,3.7,8.4,1,4,100,0.64,Medium
77736,5.9,1.1,9.3,5,1,61,0.72,High
77737,7.3,3.1,10.0,4,3,81,0.73,High
77738,9.2,9.5,4.1,0,0,90,0.25,Low
77739,6.5,9.7,6.9,2,4,94,0.35,Medium
77740,7.4,6.6,7.5,3,5,100,0.53,Medium
77741,7.3,4.3,6.3,3,2,100,0.51,Medium
77742,5.4,3.7,4.0,7,1,72,0.47,Medium
77743,8.5,6.5,5.4,2,1,98,0.42,Medium
77744,6.3,7.3,2.3,0,2,68,0.17,Low
77745,8.2,4.4,5.9,5,5,100,0.6,Medium
77746,9.2,7.3,7.2,2,1,90,0.5,Medium
77747,7.5,5.5,6.5,3,4,73,0.51,Medium
77748,7.6,8.2,5.9,4,5,85,0.45,Medium
77749,6.5,6.2,8.2,3,0,89,0.5,Medium
77750,7.2,5.5,8.4,3,1,100,0.55,Medium
77751,8.3,5.9,6.4,0,3,100,0.44,Medium
77752,5.6,7.9,6.4,1,3,100,0.32,Low
77753,11.3,7.5,6.3,6,5,100,0.65,Medium
77754,5.5,2.8,7.8,3,1,93,0.55,Medium
77755,6.5,1.9,6.0,0,3,100,0.48,Medium
77756,8.5,9.4,6.8,1,4,99,0.4,Medium
77757,6.1,4.8,6.0,1,0,55,0.39,Medium
77758,7.4,2.5,7.3,3,5,100,0.63,Medium
77759,9.1,6.4,5.5,0,2,71,0.41,Medium
77760,6.8,5.6,6.8,2,0,98,0.44,Medium
77761,4.1,4.0,7.3,2,0,53,0.42,Medium
77762,6.4,1.6,7.5,5,1,75,0.65,Medium
77763,7.3,5.8,2.4,6,1,84,0.38,Medium
77764,6.2,5.0,3.9,0,2,74,0.29,Low
77765,6.9,5.9,6.9,2,4,100,0.47,Medium
77766,9.9,5.2,9.3,2,4,82,0.68,High
77767,6.9,6.4,5.0,1,1,95,0.34,Medium
77768,4.7,6.9,9.0,1,0,64,0.4,Medium
77769,5.4,8.3,7.6,7,4,72,0.51,Medium
77770,7.1,6.3,5.0,0,4,65,0.34,Medium
77771,7.1,7.6,5.3,2,0,84,0.34,Medium
77772,6.6,7.6,3.0,5,3,85,0.32,Low
77773,9.2,5.2,4.7,7,2,73,0.58,Medium
77774,8.7,4.7,6.3,6,0,65,0.6,Medium
77775,8.3,6.5,8.8,1,0,69,0.52,Medium
77776,6.6,2.4,10.0,4,1,100,0.71,High
77777,9.2,6.9,6.3,3,3,79,0.51,Medium
77778,6.5,5.3,10.0,0,0,100,0.52,Medium
77779,5.5,3.1,9.7,0,4,74,0.57,Medium
77780,6.3,9.7,4.9,6,2,66,0.35,Medium
77781,4.0,5.9,8.7,5,2,89,0.51,Medium
77782,5.8,2.8,8.5,2,1,90,0.56,Medium
77783,7.4,3.0,9.5,4,3,100,0.71,High
77784,7.7,2.1,9.9,6,1,94,0.8,High
77785,5.9,4.1,9.0,2,0,96,0.54,Medium
77786,7.0,3.2,8.6,7,2,100,0.72,High
77787,8.3,6.2,5.1,4,5,75,0.49,Medium
77788,5.9,4.3,9.9,1,0,100,0.55,Medium
77789,8.8,5.3,7.4,2,3,81,0.56,Medium
77790,5.7,3.4,7.6,1,0,88,0.48,Medium
77791,7.7,6.5,4.7,0,0,95,0.31,Low
77792,5.9,5.1,6.4,7,2,100,0.55,Medium
77793,4.0,8.8,6.2,1,2,100,0.23,Low
77794,5.6,1.1,10.0,4,2,85,0.72,High
77795,5.0,6.5,6.1,7,5,70,0.49,Medium
77796,7.0,2.9,5.2,6,3,98,0.58,Medium
77797,8.1,4.7,7.6,3,5,96,0.6,Medium
77798,9.5,3.4,8.1,2,0,100,0.64,Medium
77799,4.0,9.4,8.4,7,2,98,0.45,Medium
77800,10.0,4.3,5.5,0,1,78,0.49,Medium
77801,6.8,5.3,6.0,6,2,100,0.53,Medium
77802,8.1,6.6,8.1,4,0,88,0.56,Medium
77803,8.2,6.5,6.5,4,0,89,0.5,Medium
77804,5.1,3.4,4.0,4,5,100,0.43,Medium
77805,6.3,3.1,10.0,5,2,93,0.71,High
77806,5.6,3.3,8.6,1,3,100,0.54,Medium
77807,7.3,7.2,8.3,1,4,72,0.48,Medium
77808,8.3,5.8,9.3,2,3,99,0.61,Medium
77809,6.5,7.1,6.2,7,4,96,0.52,Medium
77810,4.8,1.7,8.8,0,3,77,0.54,Medium
77811,8.3,4.2,6.3,2,4,97,0.54,Medium
77812,7.6,4.7,5.0,6,1,100,0.52,Medium
77813,6.6,4.9,9.9,0,4,90,0.56,Medium
77814,7.6,6.5,10.0,1,4,96,0.58,Medium
77815,8.3,6.2,5.0,3,2,100,0.44,Medium
77816,4.0,6.3,4.4,0,3,76,0.21,Low
77817,6.0,4.1,9.7,3,3,87,0.62,Medium
77818,4.4,3.2,7.4,4,2,89,0.52,Medium
77819,6.7,5.4,7.1,6,4,85,0.58,Medium
77820,5.6,4.1,6.5,4,3,98,0.51,Medium
77821,5.0,1.2,8.6,3,4,100,0.63,Medium
77822,10.5,5.7,10.0,0,2,95,0.65,Medium
77823,6.7,2.8,9.2,3,4,92,0.67,High
77824,6.8,2.5,6.7,0,2,100,0.49,Medium
77825,5.5,7.2,4.5,1,5,95,0.28,Low
77826,5.9,5.4,7.6,5,3,84,0.55,Medium
77827,6.4,3.6,8.5,5,4,89,0.66,Medium
77828,5.6,8.4,4.3,0,4,100,0.21,Low
77829,5.2,5.0,5.4,3,3,89,0.4,Medium
77830,8.2,6.0,6.3,3,1,72,0.49,Medium
77831,6.5,7.2,5.3,0,4,89,0.31,Low
77832,7.5,4.9,8.2,0,3,90,0.52,Medium
77833,5.7,6.7,5.3,4,1,55,0.37,Medium
77834,6.3,4.3,7.0,7,2,98,0.61,Medium
77835,7.3,3.5,6.0,0,1,100,0.45,Medium
77836,7.1,5.9,8.9,4,2,93,0.59,Medium
77837,8.8,5.0,5.9,2,1,78,0.49,Medium
77838,6.9,4.1,9.9,5,1,100,0.69,High
77839,4.3,7.8,4.3,0,0,87,0.15,Low
77840,6.5,7.4,9.3,0,0,100,0.43,Medium
77841,6.3,3.7,8.5,4,0,100,0.59,Medium
77842,5.4,5.5,9.2,5,2,100,0.58,Medium
77843,6.8,3.8,3.5,4,1,98,0.42,Medium
77844,7.4,6.4,4.1,7,3,100,0.47,Medium
77845,7.4,4.1,9.0,7,3,100,0.73,High
77846,8.7,4.0,7.5,1,0,80,0.55,Medium
77847,6.9,4.9,9.9,6,3,66,0.71,High
77848,9.0,4.8,5.0,7,1,100,0.59,Medium
77849,5.2,4.7,5.8,5,2,100,0.46,Medium
77850,4.7,5.9,4.9,2,2,92,0.31,Low
77851,7.3,4.7,6.0,6,2,86,0.56,Medium
77852,6.8,6.6,5.3,7,4,82,0.51,Medium
77853,8.9,4.8,6.9,0,4,100,0.52,Medium
77854,5.7,4.5,4.9,2,3,95,0.39,Medium
77855,7.4,7.2,10.0,0,4,93,0.53,Medium
77856,7.2,3.4,6.4,7,5,81,0.66,Medium
77857,8.2,6.2,5.4,2,4,100,0.45,Medium
77858,7.4,5.2,9.9,1,0,70,0.57,Medium
77859,8.5,3.1,4.7,5,1,100,0.56,Medium
77860,6.2,5.1,5.5,7,3,96,0.53,Medium
77861,5.1,5.6,7.4,7,5,74,0.57,Medium
77862,8.3,6.0,8.7,4,0,98,0.6,Medium
77863,4.0,9.6,8.2,0,3,95,0.27,Low
77864,6.6,5.0,3.1,2,4,94,0.34,Medium
77865,7.8,3.4,8.2,1,2,85,0.58,Medium
77866,6.6,3.9,5.6,3,2,78,0.48,Medium
77867,5.8,5.2,8.8,2,5,85,0.54,Medium
77868,5.0,2.9,5.9,6,4,96,0.55,Medium
77869,7.3,2.0,6.9,2,1,100,0.57,Medium
77870,5.5,3.7,9.0,0,3,88,0.52,Medium
77871,5.7,5.6,4.8,0,3,87,0.3,Low
77872,6.7,7.9,2.3,7,5,63,0.36,Medium
77873,5.3,3.2,7.7,1,4,58,0.51,Medium
77874,6.1,3.3,6.0,0,5,93,0.44,Medium
77875,8.3,1.9,8.0,2,0,86,0.64,Medium
77876,7.7,8.9,9.1,3,2,100,0.51,Medium
77877,6.9,3.5,6.3,0,5,90,0.48,Medium
77878,5.1,4.0,3.1,7,2,76,0.42,Medium
77879,6.6,3.0,8.3,7,2,100,0.7,High
77880,6.7,10.0,6.5,3,2,97,0.34,Medium
77881,5.6,10.0,5.4,1,0,54,0.2,Low
77882,9.4,5.1,7.0,4,5,99,0.63,Medium
77883,8.9,4.3,5.5,3,3,80,0.54,Medium
77884,5.3,9.1,7.3,3,5,93,0.38,Medium
77885,8.3,5.2,5.2,1,3,72,0.44,Medium
77886,6.2,6.9,5.7,1,1,100,0.33,Low
77887,7.8,5.7,9.7,7,1,100,0.71,High
77888,9.0,2.7,5.4,6,1,100,0.64,Medium
77889,7.0,3.0,6.5,2,3,98,0.53,Medium
77890,6.2,1.0,7.0,5,4,85,0.66,Medium
77891,7.1,2.6,6.9,1,1,98,0.52,Medium
77892,4.2,3.5,8.2,7,4,89,0.62,Medium
77893,6.6,5.7,5.3,7,1,93,0.5,Medium
77894,6.5,7.0,6.0,0,0,94,0.31,Low
77895,6.4,6.3,8.4,0,3,86,0.45,Medium
77896,8.3,6.1,7.7,3,4,88,0.57,Medium
77897,7.8,5.4,8.5,1,1,68,0.53,Medium
77898,6.4,3.4,6.7,5,3,89,0.58,Medium
77899,5.7,6.2,9.3,4,3,72,0.56,Medium
77900,4.0,4.2,6.1,0,5,96,0.36,Medium
77901,9.2,6.0,10.0,6,2,100,0.75,High
77902,8.0,6.4,8.0,5,5,73,0.62,Medium
77903,6.3,3.6,5.6,0,2,100,0.4,Medium
77904,7.5,5.2,6.0,2,4,75,0.48,Medium
77905,5.4,1.0,4.2,1,0,89,0.4,Medium
77906,6.4,8.6,6.3,7,2,100,0.46,Medium
77907,7.6,4.0,6.6,6,2,97,0.62,Medium
77908,7.8,4.5,7.1,0,3,100,0.49,Medium
77909,7.9,3.1,6.5,6,0,100,0.63,Medium
77910,5.4,3.0,9.3,4,0,100,0.62,Medium
