student_id,diet_quality,exam_score,diet_category,food_suggestions
63795,Good,83,Good,Good dietary habits
63796,Fair,91,Fair,Good dietary habits
63797,Good,100,Good,Good dietary habits
63798,Poor,100,Poor,Improve diet quality
63799,Good,89,Good,Good dietary habits
63800,Good,81,Good,Good dietary habits
63801,Good,88,Good,Good dietary habits
63802,Fair,98,Fair,Good dietary habits
63803,Fair,97,Fair,Good dietary habits
63804,Fair,64,Fair,Good dietary habits
63805,Good,97,Good,Good dietary habits
63806,Good,79,Good,Good dietary habits
63807,Good,90,Good,Good dietary habits
63808,Good,100,Good,Good dietary habits
63809,Good,85,Good,Good dietary habits
63810,Poor,89,Poor,Improve diet quality
63811,Poor,88,Poor,Improve diet quality
63812,Good,82,Good,Good dietary habits
63813,Good,100,Good,Good dietary habits
63814,Good,78,Good,Good dietary habits
63815,Fair,71,Fair,Good dietary habits
63816,Fair,84,Fair,Good dietary habits
63817,Fair,85,Fair,Good dietary habits
63818,Poor,100,Poor,Improve diet quality
63819,Good,98,Good,Good dietary habits
63820,Poor,96,Poor,Improve diet quality
63821,Poor,75,Poor,Improve diet quality
63822,Good,93,Good,Good dietary habits
63823,Good,77,Good,Good dietary habits
63824,Fair,100,Fair,Good dietary habits
63825,Poor,83,Poor,Improve diet quality
63826,Fair,100,Fair,Good dietary habits
63827,Fair,96,Fair,Good dietary habits
63828,Fair,92,Fair,Good dietary habits
63829,Fair,89,Fair,Good dietary habits
63830,Good,100,Good,Good dietary habits
63831,Good,95,Good,Good dietary habits
63832,Fair,100,Fair,Good dietary habits
63833,Poor,100,Poor,Improve diet quality
63834,Good,63,Good,Good dietary habits
63835,Fair,72,Fair,Good dietary habits
63836,Poor,80,Poor,Improve diet quality
63837,Good,100,Good,Good dietary habits
63838,Fair,95,Fair,Good dietary habits
63839,Fair,70,Fair,Good dietary habits
63840,Fair,93,Fair,Good dietary habits
63841,Good,92,Good,Good dietary habits
63842,Good,93,Good,Good dietary habits
63843,Fair,100,Fair,Good dietary habits
63844,Fair,67,Fair,Good dietary habits
63845,Fair,96,Fair,Good dietary habits
63846,Good,97,Good,Good dietary habits
63847,Good,100,Good,Good dietary habits
63848,Fair,100,Fair,Good dietary habits
63849,Poor,97,Poor,Improve diet quality
63850,Fair,100,Fair,Good dietary habits
63851,Fair,100,Fair,Good dietary habits
63852,Fair,95,Fair,Good dietary habits
63853,Fair,84,Fair,Good dietary habits
63854,Poor,97,Poor,Improve diet quality
63855,Good,94,Good,Good dietary habits
63856,Good,96,Good,Good dietary habits
63857,Fair,95,Fair,Good dietary habits
63858,Fair,96,Fair,Good dietary habits
63859,Fair,71,Fair,Good dietary habits
63860,Good,95,Good,Good dietary habits
63861,Good,75,Good,Good dietary habits
63862,Good,100,Good,Good dietary habits
63863,Good,97,Good,Good dietary habits
63864,Good,100,Good,Good dietary habits
63865,Good,100,Good,Good dietary habits
63866,Good,96,Good,Good dietary habits
63867,Good,100,Good,Good dietary habits
63868,Fair,80,Fair,Good dietary habits
63869,Poor,84,Poor,Improve diet quality
63870,Fair,98,Fair,Good dietary habits
63871,Fair,100,Fair,Good dietary habits
63872,Fair,100,Fair,Good dietary habits
63873,Good,84,Good,Good dietary habits
63874,Good,100,Good,Good dietary habits
63875,Fair,99,Fair,Good dietary habits
63876,Good,73,Good,Good dietary habits
63877,Good,83,Good,Good dietary habits
63878,Good,99,Good,Good dietary habits
63879,Good,98,Good,Good dietary habits
63880,Poor,100,Poor,Improve diet quality
63881,Fair,80,Fair,Good dietary habits
63882,Poor,100,Poor,Improve diet quality
63883,Fair,85,Fair,Good dietary habits
63884,Good,100,Good,Good dietary habits
63885,Good,85,Good,Good dietary habits
63886,Fair,99,Fair,Good dietary habits
63887,Fair,97,Fair,Good dietary habits
63888,Poor,100,Poor,Improve diet quality
63889,Good,100,Good,Good dietary habits
63890,Good,69,Good,Good dietary habits
63891,Fair,100,Fair,Good dietary habits
63892,Good,100,Good,Good dietary habits
63893,Good,99,Good,Good dietary habits
63894,Poor,71,Poor,Improve diet quality
63895,Good,100,Good,Good dietary habits
63896,Fair,89,Fair,Good dietary habits
63897,Good,92,Good,Good dietary habits
63898,Good,97,Good,Good dietary habits
63899,Good,90,Good,Good dietary habits
63900,Good,96,Good,Good dietary habits
63901,Fair,100,Fair,Good dietary habits
63902,Fair,90,Fair,Good dietary habits
63903,Good,94,Good,Good dietary habits
63904,Poor,82,Poor,Improve diet quality
63905,Fair,100,Fair,Good dietary habits
63906,Good,70,Good,Good dietary habits
63907,Fair,100,Fair,Good dietary habits
63908,Fair,83,Fair,Good dietary habits
63909,Good,92,Good,Good dietary habits
63910,Poor,68,Poor,Improve diet quality
63911,Good,58,Good,Good dietary habits
63912,Poor,93,Poor,Improve diet quality
63913,Fair,100,Fair,Good dietary habits
63914,Good,96,Good,Good dietary habits
63915,Good,74,Good,Good dietary habits
63916,Good,97,Good,Good dietary habits
63917,Fair,100,Fair,Good dietary habits
63918,Poor,97,Poor,Improve diet quality
63919,Fair,61,Fair,Good dietary habits
63920,Fair,100,Fair,Good dietary habits
63921,Poor,75,Poor,Improve diet quality
63922,Good,97,Good,Good dietary habits
63923,Good,91,Good,Good dietary habits
63924,Good,100,Good,Good dietary habits
63925,Good,100,Good,Good dietary habits
63926,Good,98,Good,Good dietary habits
63927,Good,78,Good,Good dietary habits
63928,Good,73,Good,Good dietary habits
63929,Good,100,Good,Good dietary habits
63930,Poor,66,Poor,Improve diet quality
63931,Fair,100,Fair,Good dietary habits
63932,Good,95,Good,Good dietary habits
63933,Fair,90,Fair,Good dietary habits
63934,Good,49,Good,Good dietary habits
63935,Fair,84,Fair,Good dietary habits
63936,Fair,100,Fair,Good dietary habits
63937,Good,71,Good,Good dietary habits
63938,Poor,99,Poor,Improve diet quality
63939,Poor,97,Poor,Improve diet quality
63940,Fair,80,Fair,Good dietary habits
63941,Fair,74,Fair,Good dietary habits
63942,Fair,100,Fair,Good dietary habits
63943,Good,94,Good,Good dietary habits
63944,Good,92,Good,Good dietary habits
63945,Fair,89,Fair,Good dietary habits
63946,Good,88,Good,Good dietary habits
63947,Fair,82,Fair,Good dietary habits
63948,Poor,84,Poor,Improve diet quality
63949,Good,80,Good,Good dietary habits
63950,Fair,89,Fair,Good dietary habits
63951,Good,99,Good,Good dietary habits
63952,Good,88,Good,Good dietary habits
63953,Good,73,Good,Good dietary habits
63954,Good,95,Good,Good dietary habits
63955,Good,79,Good,Good dietary habits
63956,Poor,96,Poor,Improve diet quality
63957,Fair,100,Fair,Good dietary habits
63958,Good,100,Good,Good dietary habits
63959,Fair,100,Fair,Good dietary habits
63960,Poor,90,Poor,Improve diet quality
63961,Good,68,Good,Good dietary habits
63962,Fair,100,Fair,Good dietary habits
63963,Fair,67,Fair,Good dietary habits
63964,Poor,100,Poor,Improve diet quality
63965,Fair,71,Fair,Good dietary habits
63966,Fair,98,Fair,Good dietary habits
63967,Good,100,Good,Good dietary habits
63968,Fair,94,Fair,Good dietary habits
63969,Poor,100,Poor,Improve diet quality
63970,Good,72,Good,Good dietary habits
63971,Good,94,Good,Good dietary habits
63972,Good,100,Good,Good dietary habits
63973,Good,63,Good,Good dietary habits
63974,Poor,94,Poor,Improve diet quality
63975,Good,100,Good,Good dietary habits
63976,Fair,95,Fair,Good dietary habits
63977,Good,92,Good,Good dietary habits
63978,Good,89,Good,Good dietary habits
63979,Fair,100,Fair,Good dietary habits
63980,Poor,55,Poor,Improve diet quality
63981,Good,94,Good,Good dietary habits
63982,Fair,87,Fair,Good dietary habits
63983,Fair,80,Fair,Good dietary habits
63984,Good,99,Good,Good dietary habits
63985,Good,66,Good,Good dietary habits
63986,Good,90,Good,Good dietary habits
63987,Poor,82,Poor,Improve diet quality
63988,Fair,89,Fair,Good dietary habits
63989,Good,59,Good,Good dietary habits
63990,Good,100,Good,Good dietary habits
63991,Poor,98,Poor,Improve diet quality
63992,Fair,77,Fair,Good dietary habits
63993,Poor,60,Poor,Improve diet quality
63994,Good,86,Good,Good dietary habits
63995,Fair,97,Fair,Good dietary habits
63996,Fair,96,Fair,Good dietary habits
63997,Good,68,Good,Good dietary habits
63998,Fair,100,Fair,Good dietary habits
63999,Good,100,Good,Good dietary habits
64000,Good,100,Good,Good dietary habits
64001,Fair,100,Fair,Good dietary habits
64002,Fair,86,Fair,Good dietary habits
64003,Fair,98,Fair,Good dietary habits
64004,Good,66,Good,Good dietary habits
64005,Fair,100,Fair,Good dietary habits
64006,Fair,93,Fair,Good dietary habits
64007,Good,85,Good,Good dietary habits
64008,Fair,100,Fair,Good dietary habits
64009,Fair,89,Fair,Good dietary habits
64010,Good,74,Good,Good dietary habits
64011,Good,100,Good,Good dietary habits
64012,Good,91,Good,Good dietary habits
64013,Good,100,Good,Good dietary habits
64014,Good,100,Good,Good dietary habits
64015,Good,86,Good,Good dietary habits
64016,Good,88,Good,Good dietary habits
64017,Good,92,Good,Good dietary habits
64018,Poor,79,Poor,Improve diet quality
64019,Good,80,Good,Good dietary habits
64020,Good,71,Good,Good dietary habits
64021,Good,100,Good,Good dietary habits
64022,Good,96,Good,Good dietary habits
64023,Fair,100,Fair,Good dietary habits
64024,Good,89,Good,Good dietary habits
64025,Good,94,Good,Good dietary habits
64026,Fair,100,Fair,Good dietary habits
64027,Poor,68,Poor,Improve diet quality
64028,Fair,94,Fair,Good dietary habits
64029,Good,94,Good,Good dietary habits
64030,Poor,70,Poor,Improve diet quality
64031,Fair,96,Fair,Good dietary habits
64032,Good,100,Good,Good dietary habits
64033,Good,100,Good,Good dietary habits
64034,Good,81,Good,Good dietary habits
64035,Good,93,Good,Good dietary habits
64036,Fair,88,Fair,Good dietary habits
64037,Poor,92,Poor,Improve diet quality
64038,Good,88,Good,Good dietary habits
64039,Poor,85,Poor,Improve diet quality
64040,Good,100,Good,Good dietary habits
64041,Good,87,Good,Good dietary habits
64042,Fair,89,Fair,Good dietary habits
64043,Fair,97,Fair,Good dietary habits
64044,Good,71,Good,Good dietary habits
64045,Good,76,Good,Good dietary habits
64046,Fair,70,Fair,Good dietary habits
64047,Good,99,Good,Good dietary habits
64048,Fair,100,Fair,Good dietary habits
64049,Good,99,Good,Good dietary habits
64050,Good,86,Good,Good dietary habits
64051,Good,81,Good,Good dietary habits
64052,Fair,57,Fair,Good dietary habits
64053,Fair,63,Fair,Good dietary habits
64054,Good,82,Good,Good dietary habits
64055,Good,85,Good,Good dietary habits
64056,Good,88,Good,Good dietary habits
64057,Fair,83,Fair,Good dietary habits
64058,Good,81,Good,Good dietary habits
64059,Poor,100,Poor,Improve diet quality
64060,Fair,100,Fair,Good dietary habits
64061,Fair,99,Fair,Good dietary habits
64062,Good,100,Good,Good dietary habits
64063,Fair,90,Fair,Good dietary habits
64064,Good,93,Good,Good dietary habits
64065,Good,96,Good,Good dietary habits
64066,Good,97,Good,Good dietary habits
64067,Poor,88,Poor,Improve diet quality
64068,Poor,100,Poor,Improve diet quality
64069,Good,98,Good,Good dietary habits
64070,Good,92,Good,Good dietary habits
64071,Good,90,Good,Good dietary habits
64072,Good,79,Good,Good dietary habits
64073,Poor,92,Poor,Improve diet quality
64074,Good,94,Good,Good dietary habits
64075,Good,57,Good,Good dietary habits
64076,Fair,98,Fair,Good dietary habits
64077,Good,87,Good,Good dietary habits
64078,Fair,92,Fair,Good dietary habits
64079,Good,100,Good,Good dietary habits
64080,Good,97,Good,Good dietary habits
64081,Good,74,Good,Good dietary habits
64082,Poor,100,Poor,Improve diet quality
64083,Poor,100,Poor,Improve diet quality
64084,Good,56,Good,Good dietary habits
64085,Good,95,Good,Good dietary habits
64086,Good,82,Good,Good dietary habits
64087,Fair,100,Fair,Good dietary habits
64088,Fair,79,Fair,Good dietary habits
64089,Poor,98,Poor,Improve diet quality
64090,Good,91,Good,Good dietary habits
64091,Fair,81,Fair,Good dietary habits
64092,Good,100,Good,Good dietary habits
64093,Good,80,Good,Good dietary habits
64094,Fair,100,Fair,Good dietary habits
64095,Fair,100,Fair,Good dietary habits
64096,Poor,86,Poor,Improve diet quality
64097,Good,100,Good,Good dietary habits
64098,Good,85,Good,Good dietary habits
64099,Good,89,Good,Good dietary habits
64100,Good,81,Good,Good dietary habits
64101,Good,88,Good,Good dietary habits
64102,Good,99,Good,Good dietary habits
64103,Good,99,Good,Good dietary habits
64104,Good,100,Good,Good dietary habits
64105,Poor,100,Poor,Improve diet quality
64106,Poor,94,Poor,Improve diet quality
64107,Good,53,Good,Good dietary habits
64108,Good,99,Good,Good dietary habits
64109,Poor,100,Poor,Improve diet quality
64110,Poor,73,Poor,Improve diet quality
64111,Good,96,Good,Good dietary habits
64112,Good,95,Good,Good dietary habits
64113,Good,97,Good,Good dietary habits
64114,Good,100,Good,Good dietary habits
64115,Good,59,Good,Good dietary habits
64116,Good,100,Good,Good dietary habits
64117,Good,79,Good,Good dietary habits
64118,Good,100,Good,Good dietary habits
64119,Good,85,Good,Good dietary habits
64120,Fair,88,Fair,Good dietary habits
64121,Good,96,Good,Good dietary habits
64122,Fair,92,Fair,Good dietary habits
64123,Poor,92,Poor,Improve diet quality
64124,Fair,52,Fair,Good dietary habits
64125,Fair,86,Fair,Good dietary habits
64126,Good,61,Good,Good dietary habits
64127,Good,74,Good,Good dietary habits
64128,Fair,81,Fair,Good dietary habits
64129,Poor,93,Poor,Improve diet quality
64130,Fair,82,Fair,Good dietary habits
64131,Fair,100,Fair,Good dietary habits
64132,Fair,80,Fair,Good dietary habits
64133,Fair,82,Fair,Good dietary habits
64134,Fair,100,Fair,Good dietary habits
64135,Fair,100,Fair,Good dietary habits
64136,Good,98,Good,Good dietary habits
64137,Fair,98,Fair,Good dietary habits
64138,Poor,100,Poor,Improve diet quality
64139,Good,82,Good,Good dietary habits
64140,Fair,100,Fair,Good dietary habits
64141,Fair,93,Fair,Good dietary habits
64142,Good,100,Good,Good dietary habits
64143,Good,100,Good,Good dietary habits
64144,Good,95,Good,Good dietary habits
64145,Good,48,Good,Good dietary habits
64146,Fair,95,Fair,Good dietary habits
64147,Fair,100,Fair,Good dietary habits
64148,Fair,76,Fair,Good dietary habits
64149,Good,99,Good,Good dietary habits
64150,Fair,67,Fair,Good dietary habits
64151,Fair,100,Fair,Good dietary habits
64152,Good,68,Good,Good dietary habits
64153,Fair,89,Fair,Good dietary habits
64154,Good,82,Good,Good dietary habits
64155,Poor,92,Poor,Improve diet quality
64156,Fair,100,Fair,Good dietary habits
64157,Good,77,Good,Good dietary habits
64158,Poor,95,Poor,Improve diet quality
64159,Good,86,Good,Good dietary habits
64160,Fair,98,Fair,Good dietary habits
64161,Fair,78,Fair,Good dietary habits
64162,Fair,95,Fair,Good dietary habits
64163,Good,85,Good,Good dietary habits
64164,Good,76,Good,Good dietary habits
64165,Fair,95,Fair,Good dietary habits
64166,Good,98,Good,Good dietary habits
64167,Fair,74,Fair,Good dietary habits
64168,Poor,92,Poor,Improve diet quality
64169,Good,100,Good,Good dietary habits
64170,Good,92,Good,Good dietary habits
64171,Good,100,Good,Good dietary habits
64172,Good,100,Good,Good dietary habits
64173,Fair,97,Fair,Good dietary habits
64174,Poor,93,Poor,Improve diet quality
64175,Good,79,Good,Good dietary habits
64176,Poor,82,Poor,Improve diet quality
64177,Good,98,Good,Good dietary habits
64178,Poor,93,Poor,Improve diet quality
64179,Fair,100,Fair,Good dietary habits
64180,Good,100,Good,Good dietary habits
64181,Good,97,Good,Good dietary habits
64182,Fair,98,Fair,Good dietary habits
64183,Good,71,Good,Good dietary habits
64184,Good,100,Good,Good dietary habits
64185,Fair,98,Fair,Good dietary habits
64186,Good,100,Good,Good dietary habits
64187,Poor,98,Poor,Improve diet quality
64188,Good,96,Good,Good dietary habits
64189,Poor,100,Poor,Improve diet quality
64190,Good,91,Good,Good dietary habits
64191,Fair,65,Fair,Good dietary habits
64192,Fair,81,Fair,Good dietary habits
64193,Fair,100,Fair,Good dietary habits
64194,Fair,100,Fair,Good dietary habits
64195,Good,78,Good,Good dietary habits
64196,Good,75,Good,Good dietary habits
64197,Fair,100,Fair,Good dietary habits
64198,Good,96,Good,Good dietary habits
64199,Good,100,Good,Good dietary habits
64200,Good,99,Good,Good dietary habits
64201,Good,59,Good,Good dietary habits
64202,Good,95,Good,Good dietary habits
64203,Good,89,Good,Good dietary habits
64204,Good,97,Good,Good dietary habits
64205,Fair,93,Fair,Good dietary habits
64206,Fair,89,Fair,Good dietary habits
64207,Good,84,Good,Good dietary habits
64208,Good,81,Good,Good dietary habits
64209,Fair,98,Fair,Good dietary habits
64210,Poor,100,Poor,Improve diet quality
64211,Good,92,Good,Good dietary habits
64212,Fair,76,Fair,Good dietary habits
64213,Fair,98,Fair,Good dietary habits
64214,Fair,84,Fair,Good dietary habits
64215,Poor,99,Poor,Improve diet quality
64216,Good,81,Good,Good dietary habits
64217,Good,100,Good,Good dietary habits
64218,Good,67,Good,Good dietary habits
64219,Good,93,Good,Good dietary habits
64220,Fair,81,Fair,Good dietary habits
64221,Good,89,Good,Good dietary habits
64222,Good,90,Good,Good dietary habits
64223,Good,60,Good,Good dietary habits
64224,Good,100,Good,Good dietary habits
64225,Good,100,Good,Good dietary habits
64226,Poor,75,Poor,Improve diet quality
64227,Fair,82,Fair,Good dietary habits
64228,Good,80,Good,Good dietary habits
64229,Good,88,Good,Good dietary habits
64230,Good,100,Good,Good dietary habits
64231,Poor,94,Poor,Improve diet quality
64232,Good,90,Good,Good dietary habits
64233,Fair,100,Fair,Good dietary habits
64234,Good,96,Good,Good dietary habits
64235,Good,85,Good,Good dietary habits
64236,Good,100,Good,Good dietary habits
64237,Good,96,Good,Good dietary habits
64238,Good,90,Good,Good dietary habits
64239,Poor,100,Poor,Improve diet quality
64240,Fair,100,Fair,Good dietary habits
64241,Good,98,Good,Good dietary habits
64242,Good,96,Good,Good dietary habits
64243,Poor,100,Poor,Improve diet quality
64244,Good,97,Good,Good dietary habits
64245,Good,100,Good,Good dietary habits
64246,Fair,98,Fair,Good dietary habits
64247,Fair,80,Fair,Good dietary habits
64248,Good,100,Good,Good dietary habits
64249,Good,77,Good,Good dietary habits
64250,Good,100,Good,Good dietary habits
64251,Good,99,Good,Good dietary habits
64252,Fair,94,Fair,Good dietary habits
64253,Fair,98,Fair,Good dietary habits
64254,Fair,76,Fair,Good dietary habits
64255,Fair,100,Fair,Good dietary habits
64256,Fair,76,Fair,Good dietary habits
64257,Poor,100,Poor,Improve diet quality
64258,Fair,100,Fair,Good dietary habits
64259,Poor,100,Poor,Improve diet quality
64260,Good,81,Good,Good dietary habits
64261,Fair,90,Fair,Good dietary habits
64262,Fair,100,Fair,Good dietary habits
64263,Good,75,Good,Good dietary habits
64264,Poor,97,Poor,Improve diet quality
64265,Poor,100,Poor,Improve diet quality
64266,Good,72,Good,Good dietary habits
64267,Poor,98,Poor,Improve diet quality
64268,Poor,67,Poor,Improve diet quality
64269,Poor,86,Poor,Improve diet quality
64270,Fair,92,Fair,Good dietary habits
64271,Fair,92,Fair,Good dietary habits
64272,Fair,100,Fair,Good dietary habits
64273,Fair,100,Fair,Good dietary habits
64274,Fair,83,Fair,Good dietary habits
64275,Fair,89,Fair,Good dietary habits
64276,Fair,88,Fair,Good dietary habits
64277,Good,100,Good,Good dietary habits
64278,Good,100,Good,Good dietary habits
64279,Good,100,Good,Good dietary habits
64280,Fair,92,Fair,Good dietary habits
64281,Fair,76,Fair,Good dietary habits
64282,Good,94,Good,Good dietary habits
64283,Poor,80,Poor,Improve diet quality
64284,Good,90,Good,Good dietary habits
64285,Poor,89,Poor,Improve diet quality
64286,Good,97,Good,Good dietary habits
64287,Good,77,Good,Good dietary habits
64288,Good,60,Good,Good dietary habits
64289,Good,100,Good,Good dietary habits
64290,Good,90,Good,Good dietary habits
64291,Good,100,Good,Good dietary habits
64292,Good,63,Good,Good dietary habits
64293,Good,71,Good,Good dietary habits
64294,Poor,91,Poor,Improve diet quality
64295,Good,100,Good,Good dietary habits
64296,Fair,88,Fair,Good dietary habits
64297,Good,66,Good,Good dietary habits
64298,Good,65,Good,Good dietary habits
64299,Good,72,Good,Good dietary habits
64300,Good,94,Good,Good dietary habits
64301,Fair,98,Fair,Good dietary habits
64302,Good,100,Good,Good dietary habits
64303,Poor,94,Poor,Improve diet quality
64304,Good,77,Good,Good dietary habits
64305,Good,89,Good,Good dietary habits
64306,Poor,92,Poor,Improve diet quality
64307,Fair,100,Fair,Good dietary habits
64308,Fair,94,Fair,Good dietary habits
64309,Good,96,Good,Good dietary habits
64310,Good,100,Good,Good dietary habits
64311,Poor,96,Poor,Improve diet quality
64312,Fair,97,Fair,Good dietary habits
64313,Good,81,Good,Good dietary habits
64314,Poor,95,Poor,Improve diet quality
64315,Good,100,Good,Good dietary habits
64316,Fair,71,Fair,Good dietary habits
64317,Fair,96,Fair,Good dietary habits
64318,Good,89,Good,Good dietary habits
64319,Poor,99,Poor,Improve diet quality
64320,Poor,100,Poor,Improve diet quality
64321,Good,100,Good,Good dietary habits
64322,Poor,94,Poor,Improve diet quality
64323,Fair,100,Fair,Good dietary habits
64324,Good,75,Good,Good dietary habits
64325,Good,87,Good,Good dietary habits
64326,Fair,95,Fair,Good dietary habits
64327,Good,94,Good,Good dietary habits
64328,Good,77,Good,Good dietary habits
64329,Fair,100,Fair,Good dietary habits
64330,Poor,88,Poor,Improve diet quality
64331,Good,100,Good,Good dietary habits
64332,Good,90,Good,Good dietary habits
64333,Fair,100,Fair,Good dietary habits
64334,Good,97,Good,Good dietary habits
64335,Good,81,Good,Good dietary habits
64336,Good,89,Good,Good dietary habits
64337,Good,98,Good,Good dietary habits
64338,Fair,88,Fair,Good dietary habits
64339,Fair,69,Fair,Good dietary habits
64340,Fair,100,Fair,Good dietary habits
64341,Poor,72,Poor,Improve diet quality
64342,Poor,80,Poor,Improve diet quality
64343,Fair,100,Fair,Good dietary habits
64344,Good,99,Good,Good dietary habits
64345,Fair,100,Fair,Good dietary habits
64346,Good,91,Good,Good dietary habits
64347,Fair,69,Fair,Good dietary habits
64348,Good,75,Good,Good dietary habits
64349,Good,73,Good,Good dietary habits
64350,Poor,83,Poor,Improve diet quality
64351,Fair,100,Fair,Good dietary habits
64352,Good,93,Good,Good dietary habits
64353,Fair,91,Fair,Good dietary habits
64354,Fair,74,Fair,Good dietary habits
64355,Fair,95,Fair,Good dietary habits
64356,Good,88,Good,Good dietary habits
64357,Good,100,Good,Good dietary habits
64358,Fair,96,Fair,Good dietary habits
64359,Fair,73,Fair,Good dietary habits
64360,Fair,100,Fair,Good dietary habits
64361,Good,99,Good,Good dietary habits
64362,Good,100,Good,Good dietary habits
64363,Poor,76,Poor,Improve diet quality
64364,Good,96,Good,Good dietary habits
64365,Good,80,Good,Good dietary habits
64366,Fair,100,Fair,Good dietary habits
64367,Good,100,Good,Good dietary habits
64368,Fair,96,Fair,Good dietary habits
64369,Good,100,Good,Good dietary habits
64370,Fair,72,Fair,Good dietary habits
64371,Fair,89,Fair,Good dietary habits
64372,Poor,100,Poor,Improve diet quality
64373,Poor,76,Poor,Improve diet quality
64374,Fair,100,Fair,Good dietary habits
64375,Fair,100,Fair,Good dietary habits
64376,Good,100,Good,Good dietary habits
64377,Poor,62,Poor,Improve diet quality
64378,Good,93,Good,Good dietary habits
64379,Poor,99,Poor,Improve diet quality
64380,Fair,89,Fair,Good dietary habits
64381,Fair,100,Fair,Good dietary habits
64382,Poor,96,Poor,Improve diet quality
64383,Fair,100,Fair,Good dietary habits
64384,Good,78,Good,Good dietary habits
64385,Good,88,Good,Good dietary habits
64386,Fair,58,Fair,Good dietary habits
64387,Fair,90,Fair,Good dietary habits
64388,Good,91,Good,Good dietary habits
64389,Good,71,Good,Good dietary habits
64390,Good,100,Good,Good dietary habits
64391,Fair,72,Fair,Good dietary habits
64392,Good,67,Good,Good dietary habits
64393,Good,82,Good,Good dietary habits
64394,Good,97,Good,Good dietary habits
64395,Good,89,Good,Good dietary habits
64396,Good,84,Good,Good dietary habits
64397,Good,96,Good,Good dietary habits
64398,Good,58,Good,Good dietary habits
64399,Fair,100,Fair,Good dietary habits
64400,Fair,95,Fair,Good dietary habits
64401,Fair,100,Fair,Good dietary habits
64402,Fair,94,Fair,Good dietary habits
64403,Fair,100,Fair,Good dietary habits
64404,Good,86,Good,Good dietary habits
64405,Fair,100,Fair,Good dietary habits
64406,Fair,87,Fair,Good dietary habits
64407,Fair,95,Fair,Good dietary habits
64408,Fair,94,Fair,Good dietary habits
64409,Poor,95,Poor,Improve diet quality
64410,Good,92,Good,Good dietary habits
64411,Good,100,Good,Good dietary habits
64412,Fair,100,Fair,Good dietary habits
64413,Fair,98,Fair,Good dietary habits
64414,Fair,100,Fair,Good dietary habits
64415,Good,78,Good,Good dietary habits
64416,Fair,100,Fair,Good dietary habits
64417,Fair,76,Fair,Good dietary habits
64418,Good,86,Good,Good dietary habits
64419,Poor,98,Poor,Improve diet quality
64420,Poor,71,Poor,Improve diet quality
64421,Fair,86,Fair,Good dietary habits
64422,Good,94,Good,Good dietary habits
64423,Good,89,Good,Good dietary habits
64424,Good,100,Good,Good dietary habits
64425,Good,95,Good,Good dietary habits
64426,Fair,100,Fair,Good dietary habits
64427,Poor,98,Poor,Improve diet quality
64428,Good,56,Good,Good dietary habits
64429,Good,98,Good,Good dietary habits
64430,Poor,92,Poor,Improve diet quality
64431,Fair,92,Fair,Good dietary habits
64432,Fair,75,Fair,Good dietary habits
64433,Poor,97,Poor,Improve diet quality
64434,Good,90,Good,Good dietary habits
64435,Fair,99,Fair,Good dietary habits
64436,Fair,86,Fair,Good dietary habits
64437,Fair,79,Fair,Good dietary habits
64438,Fair,100,Fair,Good dietary habits
64439,Fair,94,Fair,Good dietary habits
64440,Good,97,Good,Good dietary habits
64441,Good,62,Good,Good dietary habits
64442,Poor,72,Poor,Improve diet quality
64443,Good,90,Good,Good dietary habits
64444,Fair,100,Fair,Good dietary habits
64445,Good,81,Good,Good dietary habits
64446,Fair,67,Fair,Good dietary habits
64447,Fair,99,Fair,Good dietary habits
64448,Fair,82,Fair,Good dietary habits
64449,Poor,49,Poor,Improve diet quality
64450,Good,84,Good,Good dietary habits
64451,Fair,95,Fair,Good dietary habits
64452,Fair,95,Fair,Good dietary habits
64453,Fair,97,Fair,Good dietary habits
64454,Good,75,Good,Good dietary habits
64455,Good,100,Good,Good dietary habits
64456,Fair,100,Fair,Good dietary habits
64457,Fair,88,Fair,Good dietary habits
64458,Good,99,Good,Good dietary habits
64459,Fair,91,Fair,Good dietary habits
64460,Good,97,Good,Good dietary habits
64461,Fair,91,Fair,Good dietary habits
64462,Good,100,Good,Good dietary habits
64463,Fair,95,Fair,Good dietary habits
64464,Fair,77,Fair,Good dietary habits
64465,Fair,70,Fair,Good dietary habits
64466,Good,96,Good,Good dietary habits
64467,Good,76,Good,Good dietary habits
64468,Good,84,Good,Good dietary habits
64469,Good,100,Good,Good dietary habits
64470,Good,71,Good,Good dietary habits
64471,Fair,75,Fair,Good dietary habits
64472,Good,100,Good,Good dietary habits
64473,Poor,71,Poor,Improve diet quality
64474,Good,100,Good,Good dietary habits
64475,Poor,90,Poor,Improve diet quality
64476,Fair,80,Fair,Good dietary habits
64477,Good,89,Good,Good dietary habits
64478,Fair,70,Fair,Good dietary habits
64479,Fair,77,Fair,Good dietary habits
64480,Good,88,Good,Good dietary habits
64481,Fair,100,Fair,Good dietary habits
64482,Fair,96,Fair,Good dietary habits
64483,Fair,100,Fair,Good dietary habits
64484,Fair,65,Fair,Good dietary habits
64485,Fair,92,Fair,Good dietary habits
64486,Fair,67,Fair,Good dietary habits
64487,Fair,100,Fair,Good dietary habits
64488,Fair,100,Fair,Good dietary habits
64489,Good,79,Good,Good dietary habits
64490,Fair,49,Fair,Good dietary habits
64491,Good,83,Good,Good dietary habits
